,id,matchId,matchPeriod,minute,second,matchTimestamp,videoTimestamp,relatedEventId,shot,groundDuel,aerialDuel,infraction,carry,type.primary,type.secondary,location.x,location.y,team.id,team.name,team.formation,opponentTeam.id,opponentTeam.name,opponentTeam.formation,player.id,player.name,player.position,pass.accurate,pass.angle,pass.height,pass.length,pass.recipient.id,pass.recipient.name,pass.recipient.position,pass.endLocation.x,pass.endLocation.y,possession.id,possession.duration,possession.types,possession.eventsNumber,possession.eventIndex,possession.startLocation.x,possession.startLocation.y,possession.endLocation.x,possession.endLocation.y,possession.team.id,possession.team.name,possession.team.formation,possession.attack.withShot,possession.attack.withShotOnGoal,possession.attack.withGoal,possession.attack.flank,possession.attack.xg,pass,aerialDuel.opponent.id,aerialDuel.opponent.name,aerialDuel.opponent.position,aerialDuel.opponent.height,aerialDuel.firstTouch,aerialDuel.height,aerialDuel.relatedDuelId,possession.attack,carry.progression,carry.endLocation.x,carry.endLocation.y,groundDuel.opponent.id,groundDuel.opponent.name,groundDuel.opponent.position,groundDuel.duelType,groundDuel.keptPossession,groundDuel.progressedWithBall,groundDuel.stoppedProgress,groundDuel.recoveredPossession,groundDuel.takeOn,groundDuel.side,groundDuel.relatedDuelId,infraction.yellowCard,infraction.redCard,infraction.type,infraction.opponent.id,infraction.opponent.name,infraction.opponent.position,possession,infraction.opponent,shot.bodyPart,shot.isGoal,shot.onTarget,shot.goalZone,shot.xg,shot.postShotXg,shot.goalkeeperActionId,shot.goalkeeper.id,shot.goalkeeper.name,shot.goalkeeper
1351,1798756313,5414284,2H,81,20,01:21:20.687,5095.687134,1798756314.0,,,,,,pass,"['forward_pass', 'pass_to_final_third', 'short_or_medium_pass']",61,23,12046,Slovenia,4-4-2,10962,Northern Ireland,4-3-2,399609,A. Čerin,CF,True,-17.0,,13.0,333212.0,S. Lovrič,LW,73.0,18.0,1798756305.0,15.4142695,['attack'],9.0,6.0,38.0,56.0,84.0,0.0,12046.0,Slovenia,4-4-2,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1798756314,5414284,2H,81,22,01:21:22.267,5097.267053,1798755079.0,,,,,,pass,"['lateral_pass', 'loss', 'short_or_medium_pass']",73,18,12046,Slovenia,4-4-2,10962,Northern Ireland,4-3-2,333212,S. Lovrič,LW,False,-47.0,,17.0,0.0,,,84.0,0.0,1798756305.0,15.4142695,['attack'],9.0,7.0,38.0,56.0,84.0,0.0,12046.0,Slovenia,4-4-2,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1353,1798755079,5414284,2H,81,26,01:21:26.596,5101.596416,,,,,,,game_interruption,['ball_out'],16,100,10962,Northern Ireland,4-3-2,12046,Slovenia,4-4-2,0,,,,,,,,,,,,1798756305.0,15.4142695,['attack'],9.0,8.0,38.0,56.0,84.0,0.0,12046.0,Slovenia,4-4-2,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1354,1798755080,5414284,2H,82,15,01:22:15.881,5150.881155,1798755082.0,,,,,,throw_in,[],18,100,10962,Northern Ireland,4-3-2,12046,Slovenia,4-4-2,578843,T. Hume,RB,True,-73.0,,11.0,639197.0,I. Price,RCMF3,21.0,85.0,1798755080.0,23.6973895,"['attack', 'throw_in']",14.0,0.0,18.0,100.0,86.0,49.0,10962.0,Northern Ireland,4-3-2,True,True,False,left,0.0711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1355,1798755082,5414284,2H,82,19,01:22:19.267,5154.267817,1798755083.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",21,85,10962,Northern Ireland,4-3-2,12046,Slovenia,4-4-2,639197,I. Price,RCMF3,True,-112.0,,16.0,424246.0,J. Lewis,LB,15.0,63.0,1798755080.0,23.6973895,"['attack', 'throw_in']",14.0,1.0,18.0,100.0,86.0,49.0,10962.0,Northern Ireland,4-3-2,True,True,False,left,0.0711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356,1798755083,5414284,2H,82,21,01:22:21.407,5156.407638,1798755084.0,,,,,,touch,['carry'],15,63,10962,Northern Ireland,4-3-2,12046,Slovenia,4-4-2,424246,J. Lewis,LB,,,,,,,,,,1798755080.0,23.6973895,"['attack', 'throw_in']",14.0,2.0,18.0,100.0,86.0,49.0,10962.0,Northern Ireland,4-3-2,True,True,False,left,0.0711,,,,,,,,,,4.634,19.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1357,1798755084,5414284,2H,82,22,01:22:22.583,5157.583175,1798755085.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",19,49,10962,Northern Ireland,4-3-2,12046,Slovenia,4-4-2,424246,J. Lewis,LB,True,-49.0,,18.0,235556.0,G. Saville,LCMF3,30.0,28.0,1798755080.0,23.6973895,"['attack', 'throw_in']",14.0,3.0,18.0,100.0,86.0,49.0,10962.0,Northern Ireland,4-3-2,True,True,False,left,0.0711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1358,1798755085,5414284,2H,82,23,01:22:23.821,5158.821997,1798755087.0,,,,,,touch,['carry'],30,28,10962,Northern Ireland,4-3-2,12046,Slovenia,4-4-2,235556,G. Saville,LCMF3,,,,,,,,,,1798755080.0,23.6973895,"['attack', 'throw_in']",14.0,4.0,18.0,100.0,86.0,49.0,10962.0,Northern Ireland,4-3-2,True,True,False,left,0.0711,,,,,,,,,,18.4,49.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1359,1798755087,5414284,2H,82,28,01:22:28.661,5163.661634,1798755088.0,,,,,,pass,['short_or_medium_pass'],49,23,10962,Northern Ireland,4-3-2,12046,Slovenia,4-4-2,235556,G. Saville,LCMF3,True,-58.0,,12.0,424246.0,J. Lewis,LB,55.0,8.0,1798755080.0,23.6973895,"['attack', 'throw_in']",14.0,5.0,18.0,100.0,86.0,49.0,10962.0,Northern Ireland,4-3-2,True,True,False,left,0.0711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,1798755088,5414284,2H,82,29,01:22:29.204,5164.20412,1798755090.0,,,,,,touch,"['progressive_run', 'carry']",55,8,10962,Northern Ireland,4-3-2,12046,Slovenia,4-4-2,424246,J. Lewis,LB,,,,,,,,,,1798755080.0,23.6973895,"['attack', 'throw_in']",14.0,6.0,18.0,100.0,86.0,49.0,10962.0,Northern Ireland,4-3-2,True,True,False,left,0.0711,,,,,,,,,,12.99,71.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1361,1798755090,5414284,2H,82,32,01:22:32.126,5167.126181,1798755094.0,,,,,,pass,"['forward_pass', 'progressive_pass', 'short_or_medium_pass']",71,7,10962,Northern Ireland,4-3-2,12046,Slovenia,4-4-2,424246,J. Lewis,LB,True,45.0,,13.0,271596.0,D. Charles,CF,80.0,20.0,1798755080.0,23.6973895,"['attack', 'throw_in']",14.0,7.0,18.0,100.0,86.0,49.0,10962.0,Northern Ireland,4-3-2,True,True,False,left,0.0711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362,1798755094,5414284,2H,82,33,01:22:33.828,5168.828608,1798755095.0,,,,,,pass,"['forward_pass', 'short_or_medium_pass']",80,20,10962,Northern Ireland,4-3-2,12046,Slovenia,4-4-2,271596,D. Charles,CF,True,-36.0,,13.0,424246.0,J. Lewis,LB,90.0,9.0,1798755080.0,23.6973895,"['attack', 'throw_in']",14.0,8.0,18.0,100.0,86.0,49.0,10962.0,Northern Ireland,4-3-2,True,True,False,left,0.0711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363,1798755095,5414284,2H,82,35,01:22:35.668,5170.66864,1798755097.0,,,,,,pass,"['cross', 'deep_completed_cross', 'lateral_pass', 'pass_to_penalty_area', 'progressive_pass']",90,9,10962,Northern Ireland,4-3-2,12046,Slovenia,4-4-2,424246,J. Lewis,LB,True,90.0,high,37.0,639197.0,I. Price,RCMF3,90.0,64.0,1798755080.0,23.6973895,"['attack', 'throw_in']",14.0,9.0,18.0,100.0,86.0,49.0,10962.0,Northern Ireland,4-3-2,True,True,False,left,0.0711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364,1798755097,5414284,2H,82,38,01:22:38.023,5173.023941,1798755098.0,,,,,,duel,['aerial_duel'],90,64,10962,Northern Ireland,4-3-2,12046,Slovenia,4-4-2,639197,I. Price,RCMF3,,,,,,,,,,1798755080.0,23.6973895,"['attack', 'throw_in']",14.0,10.0,18.0,100.0,86.0,49.0,10962.0,Northern Ireland,4-3-2,True,True,False,left,0.0711,,333212.0,S. Lovrič,LW,180.0,True,178.0,1798756321.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1365,1798756321,5414284,2H,82,38,01:22:38.023,5173.023941,1798755098.0,,,,,,duel,['aerial_duel'],10,36,12046,Slovenia,4-4-2,10962,Northern Ireland,4-3-2,333212,S. Lovrič,LW,,,,,,,,,,1798755080.0,23.6973895,"['attack', 'throw_in']",14.0,11.0,18.0,100.0,86.0,49.0,10962.0,Northern Ireland,4-3-2,True,True,False,left,0.0711,,639197.0,I. Price,RCMF3,178.0,False,180.0,1798755097.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1366,1798755098,5414284,2H,82,39,01:22:39.033,5174.033587,1798755100.0,,,,,,pass,"['back_pass', 'deep_completion', 'key_pass', 'short_or_medium_pass', 'shot_assist', 'touch_in_box']",91,54,10962,Northern Ireland,4-3-2,12046,Slovenia,4-4-2,234710,C. Washington,SS,True,-146.0,,6.0,235556.0,G. Saville,LCMF3,86.0,49.0,1798755080.0,23.6973895,"['attack', 'throw_in']",14.0,12.0,18.0,100.0,86.0,49.0,10962.0,Northern Ireland,4-3-2,True,True,False,left,0.0711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1367,1798755100,5414284,2H,82,40,01:22:40.123,5175.123502,,,,,,,shot,"['opportunity', 'touch_in_box']",86,49,10962,Northern Ireland,4-3-2,12046,Slovenia,4-4-2,235556,G. Saville,LCMF3,,,,,,,,,,1798755080.0,23.6973895,"['attack', 'throw_in']",14.0,13.0,18.0,100.0,86.0,49.0,10962.0,Northern Ireland,4-3-2,True,True,False,left,0.0711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_foot,False,True,gb,0.07108,0.1159,1798756322.0,70273.0,J. Oblak,
1368,1798756322,5414284,2H,82,40,01:22:40.948,5175.948778,1798755100.0,,,,,,shot_against,"['save', 'save_with_reflex']",1,49,12046,Slovenia,4-4-2,10962,Northern Ireland,4-3-2,70273,J. Oblak,GK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1369,1798756323,5414284,2H,83,17,01:23:17.752,5212.752252,,,,,,,game_interruption,['ball_out'],52,100,12046,Slovenia,4-4-2,10962,Northern Ireland,4-3-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1370,1798756324,5414284,2H,83,34,01:23:34.526,5229.526326,1798756325.0,,,,,,throw_in,[],52,100,12046,Slovenia,4-4-2,10962,Northern Ireland,4-3-2,505514,Ž. Karničnik,LB,True,-154.0,,27.0,85327.0,M. Blažič,RCB,29.0,82.0,1798756324.0,100.2095705,"['attack', 'throw_in']",40.0,0.0,52.0,100.0,80.0,66.0,12046.0,Slovenia,4-4-2,True,True,False,right,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1371,1798756325,5414284,2H,83,36,01:23:36.303,5231.303568,1798756326.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",29,82,12046,Slovenia,4-4-2,10962,Northern Ireland,4-3-2,85327,M. Blažič,RCB,True,-103.0,,22.0,512313.0,J. Bijol,LCB,24.0,51.0,1798756324.0,100.2095705,"['attack', 'throw_in']",40.0,1.0,52.0,100.0,80.0,66.0,12046.0,Slovenia,4-4-2,True,True,False,right,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372,1798756326,5414284,2H,83,39,01:23:39.295,5234.295265,1798756327.0,,,,,,pass,"['forward_pass', 'short_or_medium_pass']",24,51,12046,Slovenia,4-4-2,10962,Northern Ireland,4-3-2,512313,J. Bijol,LCB,True,0.0,,9.0,21620.0,J. Kurtič,LCMF,33.0,52.0,1798756324.0,100.2095705,"['attack', 'throw_in']",40.0,2.0,52.0,100.0,80.0,66.0,12046.0,Slovenia,4-4-2,True,True,False,right,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373,1798756327,5414284,2H,83,40,01:23:40.346,5235.346318,1798756328.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",33,52,12046,Slovenia,4-4-2,10962,Northern Ireland,4-3-2,21620,J. Kurtič,LCMF,True,117.0,,15.0,85327.0,M. Blažič,RCB,27.0,72.0,1798756324.0,100.2095705,"['attack', 'throw_in']",40.0,3.0,52.0,100.0,80.0,66.0,12046.0,Slovenia,4-4-2,True,True,False,right,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1374,1798756328,5414284,2H,83,43,01:23:43.953,5238.953064,1798756329.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",27,72,12046,Slovenia,4-4-2,10962,Northern Ireland,4-3-2,85327,M. Blažič,RCB,True,-97.0,,31.0,512313.0,J. Bijol,LCB,23.0,27.0,1798756324.0,100.2095705,"['attack', 'throw_in']",40.0,4.0,52.0,100.0,80.0,66.0,12046.0,Slovenia,4-4-2,True,True,False,right,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1375,1798756329,5414284,2H,83,47,01:23:47.625,5242.62528,1798756330.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",23,27,12046,Slovenia,4-4-2,10962,Northern Ireland,4-3-2,512313,J. Bijol,LCB,True,-66.0,,13.0,345819.0,T. Elšnik,RCMF,28.0,10.0,1798756324.0,100.2095705,"['attack', 'throw_in']",40.0,5.0,52.0,100.0,80.0,66.0,12046.0,Slovenia,4-4-2,True,True,False,right,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1376,1798756330,5414284,2H,83,50,01:23:50.830,5245.830334,1798756331.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",28,10,12046,Slovenia,4-4-2,10962,Northern Ireland,4-3-2,345819,T. Elšnik,RCMF,True,100.0,,39.0,85327.0,M. Blažič,RCB,21.0,67.0,1798756324.0,100.2095705,"['attack', 'throw_in']",40.0,6.0,52.0,100.0,80.0,66.0,12046.0,Slovenia,4-4-2,True,True,False,right,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1377,1798756331,5414284,2H,83,54,01:23:54.643,5249.643539,1798756332.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",21,67,12046,Slovenia,4-4-2,10962,Northern Ireland,4-3-2,85327,M. Blažič,RCB,True,52.0,,25.0,170618.0,P. Stojanović,RB,35.0,96.0,1798756324.0,100.2095705,"['attack', 'throw_in']",40.0,7.0,52.0,100.0,80.0,66.0,12046.0,Slovenia,4-4-2,True,True,False,right,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1378,1798756332,5414284,2H,83,56,01:23:56.368,5251.368388,1798756333.0,,,,,,touch,['carry'],35,96,12046,Slovenia,4-4-2,10962,Northern Ireland,4-3-2,170618,P. Stojanović,RB,,,,,,,,,,1798756324.0,100.2095705,"['attack', 'throw_in']",40.0,8.0,52.0,100.0,80.0,66.0,12046.0,Slovenia,4-4-2,True,True,False,right,0.026,,,,,,,,,,5.44,37.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1379,1798756333,5414284,2H,84,0,01:24:00.648,5255.648082,1798756334.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",37,82,12046,Slovenia,4-4-2,10962,Northern Ireland,4-3-2,170618,P. Stojanović,RB,True,-115.0,,35.0,512313.0,J. Bijol,LCB,23.0,36.0,1798756324.0,100.2095705,"['attack', 'throw_in']",40.0,9.0,52.0,100.0,80.0,66.0,12046.0,Slovenia,4-4-2,True,True,False,right,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380,1798756334,5414284,2H,84,2,01:24:02.446,5257.446966,1798756335.0,,,,,,touch,['carry'],23,36,12046,Slovenia,4-4-2,10962,Northern Ireland,4-3-2,512313,J. Bijol,LCB,,,,,,,,,,1798756324.0,100.2095705,"['attack', 'throw_in']",40.0,10.0,52.0,100.0,80.0,66.0,12046.0,Slovenia,4-4-2,True,True,False,right,0.026,,,,,,,,,,13.44,37.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1381,1798756335,5414284,2H,84,5,01:24:05.902,5260.9024,1798756336.0,,,,,,pass,"['forward_pass', 'progressive_pass', 'short_or_medium_pass']",37,27,12046,Slovenia,4-4-2,10962,Northern Ireland,4-3-2,512313,J. Bijol,LCB,True,-30.0,,35.0,505514.0,Ž. Karničnik,LB,66.0,2.0,1798756324.0,100.2095705,"['attack', 'throw_in']",40.0,11.0,52.0,100.0,80.0,66.0,12046.0,Slovenia,4-4-2,True,True,False,right,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1382,1798756336,5414284,2H,84,8,01:24:08.531,5263.531502,1798756337.0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",66,2,12046,Slovenia,4-4-2,10962,Northern Ireland,4-3-2,505514,Ž. Karničnik,LB,True,156.0,,12.0,21620.0,J. Kurtič,LCMF,55.0,9.0,1798756324.0,100.2095705,"['attack', 'throw_in']",40.0,12.0,52.0,100.0,80.0,66.0,12046.0,Slovenia,4-4-2,True,True,False,right,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383,1798756337,5414284,2H,84,11,01:24:11.703,5266.703343,1798756338.0,,,,,,pass,"['forward_pass', 'short_or_medium_pass']",55,9,12046,Slovenia,4-4-2,10962,Northern Ireland,4-3-2,21620,J. Kurtič,LCMF,True,24.0,,10.0,333212.0,S. Lovrič,LW,64.0,14.0,1798756324.0,100.2095705,"['attack', 'throw_in']",40.0,13.0,52.0,100.0,80.0,66.0,12046.0,Slovenia,4-4-2,True,True,False,right,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1384,1798756338,5414284,2H,84,12,01:24:12.397,5267.397566,1798756339.0,,,,,,touch,['carry'],64,14,12046,Slovenia,4-4-2,10962,Northern Ireland,4-3-2,333212,S. Lovrič,LW,,,,,,,,,,1798756324.0,100.2095705,"['attack', 'throw_in']",40.0,14.0,52.0,100.0,80.0,66.0,12046.0,Slovenia,4-4-2,True,True,False,right,0.026,,,,,,,,,,-17.66,44.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1385,1798756339,5414284,2H,84,17,01:24:17.961,5272.961029,1798756340.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",44,18,12046,Slovenia,4-4-2,10962,Northern Ireland,4-3-2,333212,S. Lovrič,LW,True,95.0,,33.0,85327.0,M. Blažič,RCB,41.0,66.0,1798756324.0,100.2095705,"['attack', 'throw_in']",40.0,15.0,52.0,100.0,80.0,66.0,12046.0,Slovenia,4-4-2,True,True,False,right,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1386,1798756340,5414284,2H,84,20,01:24:20.714,5275.714313,1798756341.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",41,66,12046,Slovenia,4-4-2,10962,Northern Ireland,4-3-2,85327,M. Blažič,RCB,True,74.0,,18.0,170618.0,P. Stojanović,RB,46.0,91.0,1798756324.0,100.2095705,"['attack', 'throw_in']",40.0,16.0,52.0,100.0,80.0,66.0,12046.0,Slovenia,4-4-2,True,True,False,right,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1387,1798756341,5414284,2H,84,21,01:24:21.949,5276.949059,1798756342.0,,,,,,touch,['carry'],46,91,12046,Slovenia,4-4-2,10962,Northern Ireland,4-3-2,170618,P. Stojanović,RB,,,,,,,,,,1798756324.0,100.2095705,"['attack', 'throw_in']",40.0,17.0,52.0,100.0,80.0,66.0,12046.0,Slovenia,4-4-2,True,True,False,right,0.026,,,,,,,,,,10.88,55.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388,1798756342,5414284,2H,84,25,01:24:25.473,5280.473364,1798756343.0,,,,,,pass,"['lateral_pass', 'long_pass']",55,83,12046,Slovenia,4-4-2,10962,Northern Ireland,4-3-2,170618,P. Stojanović,RB,True,-79.0,high,54.0,505514.0,Ž. Karničnik,LB,65.0,5.0,1798756324.0,100.2095705,"['attack', 'throw_in']",40.0,18.0,52.0,100.0,80.0,66.0,12046.0,Slovenia,4-4-2,True,True,False,right,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1389,1798756343,5414284,2H,84,29,01:24:29.549,5284.549177,1798756344.0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",65,5,12046,Slovenia,4-4-2,10962,Northern Ireland,4-3-2,505514,Ž. Karničnik,LB,True,143.0,,10.0,21620.0,J. Kurtič,LCMF,57.0,13.0,1798756324.0,100.2095705,"['attack', 'throw_in']",40.0,19.0,52.0,100.0,80.0,66.0,12046.0,Slovenia,4-4-2,True,True,False,right,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1390,1798756344,5414284,2H,84,31,01:24:31.843,5286.843701,1798756345.0,,,,,,pass,"['forward_pass', 'pass_to_final_third', 'short_or_medium_pass']",57,13,12046,Slovenia,4-4-2,10962,Northern Ireland,4-3-2,21620,J. Kurtič,LCMF,True,-9.0,,13.0,333212.0,S. Lovrič,LW,69.0,10.0,1798756324.0,100.2095705,"['attack', 'throw_in']",40.0,20.0,52.0,100.0,80.0,66.0,12046.0,Slovenia,4-4-2,True,True,False,right,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1391,1798756345,5414284,2H,84,35,01:24:35.577,5290.577428,1798756346.0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",69,10,12046,Slovenia,4-4-2,10962,Northern Ireland,4-3-2,333212,S. Lovrič,LW,True,180.0,,14.0,21620.0,J. Kurtič,LCMF,56.0,11.0,1798756324.0,100.2095705,"['attack', 'throw_in']",40.0,21.0,52.0,100.0,80.0,66.0,12046.0,Slovenia,4-4-2,True,True,False,right,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1392,1798756346,5414284,2H,84,38,01:24:38.283,5293.283546,1798756347.0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",56,11,12046,Slovenia,4-4-2,10962,Northern Ireland,4-3-2,21620,J. Kurtič,LCMF,True,139.0,,18.0,512313.0,J. Bijol,LCB,43.0,28.0,1798756324.0,100.2095705,"['attack', 'throw_in']",40.0,22.0,52.0,100.0,80.0,66.0,12046.0,Slovenia,4-4-2,True,True,False,right,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393,1798756347,5414284,2H,84,40,01:24:40.542,5295.542872,1798756348.0,,,,,,pass,"['forward_pass', 'short_or_medium_pass']",43,28,12046,Slovenia,4-4-2,10962,Northern Ireland,4-3-2,512313,J. Bijol,LCB,True,-6.0,,10.0,21620.0,J. Kurtič,LCMF,52.0,26.0,1798756324.0,100.2095705,"['attack', 'throw_in']",40.0,23.0,52.0,100.0,80.0,66.0,12046.0,Slovenia,4-4-2,True,True,False,right,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1394,1798756348,5414284,2H,84,41,01:24:41.484,5296.484674,1798756349.0,,,,,,touch,['carry'],52,26,12046,Slovenia,4-4-2,10962,Northern Ireland,4-3-2,21620,J. Kurtič,LCMF,,,,,,,,,,1798756324.0,100.2095705,"['attack', 'throw_in']",40.0,24.0,52.0,100.0,80.0,66.0,12046.0,Slovenia,4-4-2,True,True,False,right,0.026,,,,,,,,,,-6.854,45.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1395,1798756349,5414284,2H,84,43,01:24:43.427,5298.427371,1798756350.0,,,,,,pass,"['forward_pass', 'short_or_medium_pass']",45,27,12046,Slovenia,4-4-2,10962,Northern Ireland,4-3-2,21620,J. Kurtič,LCMF,True,4.0,,14.0,399609.0,A. Čerin,CF,58.0,28.0,1798756324.0,100.2095705,"['attack', 'throw_in']",40.0,25.0,52.0,100.0,80.0,66.0,12046.0,Slovenia,4-4-2,True,True,False,right,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396,1798756350,5414284,2H,84,45,01:24:45.341,5300.341104,1798756351.0,,,,,,pass,"['back_pass', 'linkup_play', 'short_or_medium_pass']",58,28,12046,Slovenia,4-4-2,10962,Northern Ireland,4-3-2,399609,A. Čerin,CF,True,-153.0,,20.0,21620.0,J. Kurtič,LCMF,41.0,14.0,1798756324.0,100.2095705,"['attack', 'throw_in']",40.0,26.0,52.0,100.0,80.0,66.0,12046.0,Slovenia,4-4-2,True,True,False,right,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397,1798756351,5414284,2H,84,47,01:24:47.598,5302.598919,1798756352.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",41,14,12046,Slovenia,4-4-2,10962,Northern Ireland,4-3-2,21620,J. Kurtič,LCMF,True,61.0,,13.0,399609.0,A. Čerin,CF,47.0,31.0,1798756324.0,100.2095705,"['attack', 'throw_in']",40.0,27.0,52.0,100.0,80.0,66.0,12046.0,Slovenia,4-4-2,True,True,False,right,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1398,1798756352,5414284,2H,84,49,01:24:49.125,5304.125459,1798756353.0,,,,,,touch,['carry'],47,31,12046,Slovenia,4-4-2,10962,Northern Ireland,4-3-2,399609,A. Čerin,CF,,,,,,,,,,1798756324.0,100.2095705,"['attack', 'throw_in']",40.0,28.0,52.0,100.0,80.0,66.0,12046.0,Slovenia,4-4-2,True,True,False,right,0.026,,,,,,,,,,5.93,55.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1399,1798756353,5414284,2H,84,50,01:24:50.911,5305.911048,1798756354.0,,,,,,pass,['short_or_medium_pass'],55,21,12046,Slovenia,4-4-2,10962,Northern Ireland,4-3-2,399609,A. Čerin,CF,True,-98.0,,8.0,333212.0,S. Lovrič,LW,54.0,10.0,1798756324.0,100.2095705,"['attack', 'throw_in']",40.0,29.0,52.0,100.0,80.0,66.0,12046.0,Slovenia,4-4-2,True,True,False,right,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
