,id,matchId,matchPeriod,minute,second,matchTimestamp,videoTimestamp,relatedEventId,shot,groundDuel,aerialDuel,infraction,carry,type.primary,type.secondary,location.x,location.y,team.id,team.name,team.formation,opponentTeam.id,opponentTeam.name,opponentTeam.formation,player.id,player.name,player.position,pass.accurate,pass.angle,pass.height,pass.length,pass.recipient.id,pass.recipient.name,pass.recipient.position,pass.endLocation.x,pass.endLocation.y,possession.id,possession.duration,possession.types,possession.eventsNumber,possession.eventIndex,possession.startLocation.x,possession.startLocation.y,possession.endLocation.x,possession.endLocation.y,possession.team.id,possession.team.name,possession.team.formation,possession.attack.withShot,possession.attack.withShotOnGoal,possession.attack.withGoal,possession.attack.flank,possession.attack.xg,pass,carry.progression,carry.endLocation.x,carry.endLocation.y,groundDuel.opponent.id,groundDuel.opponent.name,groundDuel.opponent.position,groundDuel.duelType,groundDuel.keptPossession,groundDuel.progressedWithBall,groundDuel.stoppedProgress,groundDuel.recoveredPossession,groundDuel.takeOn,groundDuel.side,groundDuel.relatedDuelId,possession.attack,aerialDuel.opponent.id,aerialDuel.opponent.name,aerialDuel.opponent.position,aerialDuel.opponent.height,aerialDuel.firstTouch,aerialDuel.height,aerialDuel.relatedDuelId,possession,shot.bodyPart,shot.isGoal,shot.onTarget,shot.goalZone,shot.xg,shot.postShotXg,shot.goalkeeperActionId,shot.goalkeeper,infraction.yellowCard,infraction.redCard,infraction.type,infraction.opponent.id,infraction.opponent.name,infraction.opponent.position,shot.goalkeeper.id,shot.goalkeeper.name,infraction.opponent
977,1845096927,5414324,2H,48,59,00:48:59.590,3071.59079,1845097072.0,,,,,,duel,['aerial_duel'],62,66,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,80764,I. Kuat,LCMF3,,,,,,,,,,1845097059.0,4.8414315,['transition_low'],4.0,2.0,29.0,33.0,47.0,36.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,85647.0,A. Šporar,SS,186.0,False,179.0,1845097061.0,,,,,,,,,,,,,,,,,,
978,1845097072,5414324,2H,49,1,00:49:01.221,3073.221965,1845096929.0,,,,,,pass,"['forward_pass', 'head_pass', 'loss', 'progressive_pass', 'short_or_medium_pass']",35,30,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,345819,T. Elšnik,LCMF,False,18.0,high,13.0,106518.0,S. Maliy,RCB3,47.0,36.0,1845097059.0,4.8414315,['transition_low'],4.0,3.0,29.0,33.0,47.0,36.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,1845096929,5414324,2H,49,2,00:49:02.618,3074.618964,1845096941.0,,,,,,pass,"['head_pass', 'lateral_pass', 'recovery', 'short_or_medium_pass']",53,64,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,106518,S. Maliy,RCB3,True,-86.0,high,14.0,476139.0,N. Alip,LCB3,54.0,44.0,1845096929.0,3.3610705,[],4.0,0.0,53.0,64.0,55.0,44.0,11049.0,Kazakhstan,5-3-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,1845096941,5414324,2H,49,4,00:49:04.668,3076.66805,1845097075.0,,,,,,duel,"['aerial_duel', 'foul_suffered', 'loss']",54,44,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,476139,N. Alip,LCB3,,,,,,,,,,1845096929.0,3.3610705,[],4.0,1.0,53.0,64.0,55.0,44.0,11049.0,Kazakhstan,5-3-2,,,,,,,,,,,,,,,,,,,,,,170618.0,P. Stojanović,RW,178.0,True,188.0,1845097073.0,,,,,,,,,,,,,,,,,,
981,1845097073,5414324,2H,49,4,00:49:04.761,3076.761643,1845097075.0,,,,,,duel,['aerial_duel'],46,56,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,170618,P. Stojanović,RW,,,,,,,,,,1845096929.0,3.3610705,[],4.0,2.0,53.0,64.0,55.0,44.0,11049.0,Kazakhstan,5-3-2,,,,,,,,,,,,,,,,,,,,,,476139.0,N. Alip,LCB3,188.0,False,178.0,1845096941.0,,,,,,,,,,,,,,,,,,
982,1845097075,5414324,2H,49,7,00:49:07.198,3079.198426,1845096941.0,,,,,,infraction,['foul'],45,56,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,170618,P. Stojanović,RW,,,,,,,,,,1845096929.0,3.3610705,[],4.0,3.0,53.0,64.0,55.0,44.0,11049.0,Kazakhstan,5-3-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,regular_foul,476139.0,N. Alip,LCB3,,,
983,1845096944,5414324,2H,49,42,00:49:42.638,3114.638782,1845096947.0,,,,,,free_kick,['free_kick_cross'],55,50,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,635576,M. Samorodov,SS,True,22.0,high,38.0,106518.0,S. Maliy,RCB3,89.0,71.0,1845096944.0,3.9087225,"['set_piece_attack', 'attack', 'free_kick', 'free_kick_cross']",4.0,0.0,55.0,50.0,81.0,71.0,11049.0,Kazakhstan,5-3-2,True,False,False,center,0.0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,1845096947,5414324,2H,49,45,00:49:45.405,3117.405287,1845096950.0,,,,,,duel,['aerial_duel'],89,71,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,106518,S. Maliy,RCB3,,,,,,,,,,1845096944.0,3.9087225,"['set_piece_attack', 'attack', 'free_kick', 'free_kick_cross']",4.0,1.0,55.0,50.0,81.0,71.0,11049.0,Kazakhstan,5-3-2,True,False,False,center,0.0024,,,,,,,,,,,,,,,,,345821.0,J. Mlakar,LW,183.0,True,191.0,1845097079.0,,,,,,,,,,,,,,,,,,
985,1845097079,5414324,2H,49,45,00:49:45.431,3117.431439,1845096950.0,,,,,,duel,['aerial_duel'],11,29,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,345821,J. Mlakar,LW,,,,,,,,,,1845096944.0,3.9087225,"['set_piece_attack', 'attack', 'free_kick', 'free_kick_cross']",4.0,2.0,55.0,50.0,81.0,71.0,11049.0,Kazakhstan,5-3-2,True,False,False,center,0.0024,,,,,,,,,,,,,,,,,106518.0,S. Maliy,RCB3,191.0,False,183.0,1845096947.0,,,,,,,,,,,,,,,,,,
986,1845096950,5414324,2H,49,47,00:49:47.663,3119.66357,,,,,,,shot,['shot_after_free_kick'],81,71,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,742268,I. Chesnokov,RCMF3,,,,,,,,,,1845096944.0,3.9087225,"['set_piece_attack', 'attack', 'free_kick', 'free_kick_cross']",4.0,3.0,55.0,50.0,81.0,71.0,11049.0,Kazakhstan,5-3-2,True,False,False,center,0.0024,,,,,,,,,,,,,,,,,,,,,,,,,left_foot,False,False,bc,0.002393,,,,,,,,,,,,
987,1845097083,5414324,2H,49,48,00:49:48.976,3120.976259,1845097086.0,,,,,,interception,['shot_block'],18,35,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,345819,T. Elšnik,LCMF,,,,,,,,,,1845097083.0,5.8929915,[],3.0,0.0,18.0,35.0,66.0,73.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,1845097086,5414324,2H,49,50,00:49:50.513,3122.513233,1845097087.0,,,,,,touch,['carry'],18,66,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,505514,Ž. Karničnik,RB,,,,,,,,,,1845097083.0,5.8929915,[],3.0,1.0,18.0,35.0,66.0,73.0,12046.0,Slovenia,4-4-2,,,,,,,-8.98,12.0,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,1845097087,5414324,2H,49,52,00:49:52.848,3124.848494,1845096952.0,,,,,,pass,"['forward_pass', 'long_pass', 'loss']",12,87,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,505514,Ž. Karničnik,RB,False,-9.0,high,57.0,635576.0,M. Samorodov,SS,66.0,73.0,1845097083.0,5.8929915,[],3.0,2.0,18.0,35.0,66.0,73.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,1845096952,5414324,2H,49,56,00:49:56.890,3128.890007,1845096953.0,,,,,,pass,"['lateral_pass', 'recovery', 'short_or_medium_pass']",34,27,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,635576,M. Samorodov,SS,True,130.0,,25.0,80395.0,I. Shatskiy,GK,19.0,55.0,1845096952.0,11.222019,[],7.0,0.0,34.0,27.0,46.0,100.0,11049.0,Kazakhstan,5-3-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,1845096953,5414324,2H,49,59,00:49:59.643,3131.643212,1845096955.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",19,55,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,80395,I. Shatskiy,GK,True,67.0,,30.0,334857.0,M. Bystrov,RB5,30.0,96.0,1845096952.0,11.222019,[],7.0,1.0,34.0,27.0,46.0,100.0,11049.0,Kazakhstan,5-3-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,1845096955,5414324,2H,50,3,00:50:03.327,3135.327946,1845096957.0,,,,,,pass,"['forward_pass', 'progressive_pass', 'short_or_medium_pass']",30,96,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,334857,M. Bystrov,RB5,True,-5.0,,24.0,742268.0,I. Chesnokov,RCMF3,53.0,93.0,1845096952.0,11.222019,[],7.0,2.0,34.0,27.0,46.0,100.0,11049.0,Kazakhstan,5-3-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,1845096957,5414324,2H,50,5,00:50:05.103,3137.10362,1845096959.0,,,,,,duel,"['ground_duel', 'offensive_duel', 'carry']",53,93,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,742268,I. Chesnokov,RCMF3,,,,,,,,,,1845096952.0,11.222019,[],7.0,3.0,34.0,27.0,46.0,100.0,11049.0,Kazakhstan,5-3-2,,,,,,,-6.959,48.0,100.0,85466.0,E. Janža,LB,offensive_duel,True,False,,,False,,1845097097.0,,,,,,,,,,,,,,,,,,,,,,,,,,
994,1845097097,5414324,2H,50,5,00:50:05.580,3137.580643,1845096959.0,,,,,,duel,"['defensive_duel', 'ground_duel']",47,7,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,85466,E. Janža,LB,,,,,,,,,,1845096952.0,11.222019,[],7.0,4.0,34.0,27.0,46.0,100.0,11049.0,Kazakhstan,5-3-2,,,,,,,,,,742268.0,I. Chesnokov,RCMF3,defensive_duel,,,True,False,False,,1845096957.0,,,,,,,,,,,,,,,,,,,,,,,,,,
995,1845096959,5414324,2H,50,6,00:50:06.148,3138.148806,1845096960.0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",48,100,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,742268,I. Chesnokov,RCMF3,False,180.0,,2.0,0.0,,,46.0,100.0,1845096952.0,11.222019,[],7.0,5.0,34.0,27.0,46.0,100.0,11049.0,Kazakhstan,5-3-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,1845096960,5414324,2H,50,10,00:50:10.075,3142.075246,,,,,,,game_interruption,['ball_out'],46,100,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,0,,,,,,,,,,,,1845096952.0,11.222019,[],7.0,6.0,34.0,27.0,46.0,100.0,11049.0,Kazakhstan,5-3-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,1845097101,5414324,2H,50,17,00:50:17.541,3149.541523,1845097103.0,,,,,,throw_in,[],52,0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,85466,E. Janža,LB,True,135.0,,20.0,512313.0,J. Bijol,LCB,39.0,21.0,1845097101.0,14.1208975,['throw_in'],6.0,0.0,52.0,0.0,70.0,92.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,1845097103,5414324,2H,50,21,00:50:21.134,3153.134089,1845097106.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",39,21,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,512313,J. Bijol,LCB,True,89.0,,41.0,505514.0,Ž. Karničnik,RB,40.0,81.0,1845097101.0,14.1208975,['throw_in'],6.0,1.0,52.0,0.0,70.0,92.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,1845097106,5414324,2H,50,25,00:50:25.040,3157.040188,1845096962.0,,,,,,pass,"['forward_pass', 'loss', 'pass_to_final_third', 'progressive_run', 'carry', 'short_or_medium_pass']",40,81,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,505514,Ž. Karničnik,RB,False,-23.0,,31.0,80924.0,A. Beisebekov,DMF,67.0,63.0,1845097101.0,14.1208975,['throw_in'],6.0,2.0,52.0,0.0,70.0,92.0,12046.0,Slovenia,4-4-2,,,,,,,-4.47,58.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,1845096962,5414324,2H,50,27,00:50:27.605,3159.6054,1845096963.0,,,,,,interception,"['lateral_pass', 'pass', 'recovery', 'short_or_medium_pass']",33,37,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,80924,A. Beisebekov,DMF,True,-66.0,,18.0,238495.0,Y. Vorogovskiy,LB5,40.0,13.0,1845097101.0,14.1208975,['throw_in'],6.0,3.0,52.0,0.0,70.0,92.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,1845096963,5414324,2H,50,29,00:50:29.140,3161.140626,1845097111.0,,,,,,pass,"['loss', 'progressive_pass', 'short_or_medium_pass']",40,13,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,238495,Y. Vorogovskiy,LB5,False,79.0,,10.0,85647.0,A. Šporar,SS,42.0,28.0,1845097101.0,14.1208975,['throw_in'],6.0,4.0,52.0,0.0,70.0,92.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,1845097111,5414324,2H,50,30,00:50:30.388,3162.388352,1845097116.0,,,,,,interception,"['lateral_pass', 'loss', 'pass', 'pass_to_final_third', 'recovery', 'counterpressing_recovery', 'short_or_medium_pass']",58,72,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,85647,A. Šporar,SS,True,47.0,,19.0,170618.0,P. Stojanović,RW,70.0,92.0,1845097101.0,14.1208975,['throw_in'],6.0,5.0,52.0,0.0,70.0,92.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,1845096964,5414324,2H,50,32,00:50:32.936,3164.936489,1845096965.0,,,,,,duel,"['defensive_duel', 'ground_duel', 'recovery', 'counterpressing_recovery']",30,8,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,80764,I. Kuat,LCMF3,,,,,,,,,,1845096964.0,8.9370195,['transition_low'],7.0,0.0,30.0,8.0,70.0,12.0,11049.0,Kazakhstan,5-3-2,,,,,,,,,,170618.0,P. Stojanović,RW,defensive_duel,,,True,True,False,,1845097116.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,1845097116,5414324,2H,50,33,00:50:33.207,3165.207489,1845096965.0,,,,,,duel,"['ground_duel', 'offensive_duel']",70,92,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,170618,P. Stojanović,RW,,,,,,,,,,1845096964.0,8.9370195,['transition_low'],7.0,1.0,30.0,8.0,70.0,12.0,11049.0,Kazakhstan,5-3-2,,,,,,,,,,80764.0,I. Kuat,LCMF3,offensive_duel,False,False,,,False,,1845096964.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,1845096965,5414324,2H,50,36,00:50:36.973,3168.973242,1845100027.0,,,,,,pass,"['forward_pass', 'short_or_medium_pass']",24,6,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,238495,Y. Vorogovskiy,LB5,True,43.0,,16.0,0.0,,,35.0,22.0,1845096964.0,8.9370195,['transition_low'],7.0,2.0,30.0,8.0,70.0,12.0,11049.0,Kazakhstan,5-3-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,1845097120,5414324,2H,50,37,00:50:37.447,3169.447788,1845096985.0,,,,,,duel,['loose_ball_duel'],65,78,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,399609,A. Čerin,RCMF,,,,,,,,,,1845096964.0,8.9370195,['transition_low'],7.0,3.0,30.0,8.0,70.0,12.0,11049.0,Kazakhstan,5-3-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,1845100027,5414324,2H,50,37,00:50:37.447,3169.447788,1845096985.0,,,,,,duel,['loose_ball_duel'],35,22,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,0,,,,,,,,,,,,1845096964.0,8.9370195,['transition_low'],7.0,4.0,30.0,8.0,70.0,12.0,11049.0,Kazakhstan,5-3-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,1845096985,5414324,2H,50,37,00:50:37.452,3169.452148,1845096990.0,,,,,,pass,"['back_pass', 'short_or_medium_pass', 'under_pressure']",28,22,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,352114,R. Orazov,CF,True,-144.0,,9.0,80764.0,I. Kuat,LCMF3,21.0,14.0,1845096964.0,8.9370195,['transition_low'],7.0,5.0,30.0,8.0,70.0,12.0,11049.0,Kazakhstan,5-3-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,1845096990,5414324,2H,50,38,00:50:38.452,3170.452618,1845097122.0,,,,,,pass,"['forward_pass', 'long_pass', 'loss', 'pass_to_final_third']",21,14,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,80764,I. Kuat,LCMF3,False,-2.0,high,51.0,85327.0,M. Blažič,RCB,70.0,12.0,1845096964.0,8.9370195,['transition_low'],7.0,6.0,30.0,8.0,70.0,12.0,11049.0,Kazakhstan,5-3-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,1845097122,5414324,2H,50,42,00:50:42.265,3174.265622,1845096991.0,,,,,,clearance,['head_pass'],30,88,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,85327,M. Blažič,RCB,,,,,,,,,,1845097122.0,0.94195,[],2.0,0.0,30.0,88.0,34.0,100.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,1845096991,5414324,2H,50,44,00:50:44.149,3176.149522,,,,,,,game_interruption,['ball_out'],66,0,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,0,,,,,,,,,,,,1845097122.0,0.94195,[],2.0,1.0,30.0,88.0,34.0,100.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,1845096995,5414324,2H,50,47,00:50:47.704,3179.704052,1845097126.0,,,,,,throw_in,[],67,0,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,238495,Y. Vorogovskiy,LB5,False,163.0,,21.0,170618.0,P. Stojanović,RW,48.0,9.0,1845096995.0,10.7279365,['throw_in'],3.0,0.0,67.0,0.0,27.0,58.0,11049.0,Kazakhstan,5-3-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,1845097126,5414324,2H,50,51,00:50:51.724,3183.724833,1845097000.0,,,,,,pass,"['forward_pass', 'long_pass', 'pass_to_final_third', 'through_pass']",52,91,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,170618,P. Stojanović,RW,False,-42.0,high,36.0,365670.0,A. Marochkin,CB,78.0,56.0,1845096995.0,10.7279365,['throw_in'],3.0,1.0,67.0,0.0,27.0,58.0,11049.0,Kazakhstan,5-3-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,1845097000,5414324,2H,50,53,00:50:53.798,3185.798842,1845097135.0,,,,,,pass,"['head_pass', 'loss', 'progressive_pass', 'short_or_medium_pass']",22,44,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,365670,A. Marochkin,CB,False,61.0,high,11.0,590472.0,B. Šeško,CF,27.0,58.0,1845096995.0,10.7279365,['throw_in'],3.0,2.0,67.0,0.0,27.0,58.0,11049.0,Kazakhstan,5-3-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,1845097135,5414324,2H,50,59,00:50:59.137,3191.137974,1845097137.0,,,,,,pass,"['recovery', 'carry', 'short_or_medium_pass']",73,42,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,590472,B. Šeško,CF,True,-81.0,,6.0,590472.0,B. Šeško,CF,74.0,34.0,1845097135.0,1.372849,['attack'],4.0,0.0,73.0,42.0,79.0,28.0,12046.0,Slovenia,4-4-2,False,False,False,center,0.0,,-0.521,74.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,1845097004,5414324,2H,50,59,00:50:59.999,3191.999204,1845097005.0,,,,,,duel,['loose_ball_duel'],26,66,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,106518,S. Maliy,RCB3,,,,,,,,,,1845097135.0,1.372849,['attack'],4.0,1.0,73.0,42.0,79.0,28.0,12046.0,Slovenia,4-4-2,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,1845097137,5414324,2H,51,0,00:51:00.210,3192.210451,1845097005.0,,,,,,duel,"['foul_suffered', 'loose_ball_duel']",74,34,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,590472,B. Šeško,CF,,,,,,,,,,1845097135.0,1.372849,['attack'],4.0,2.0,73.0,42.0,79.0,28.0,12046.0,Slovenia,4-4-2,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,1845097005,5414324,2H,51,0,00:51:00.811,3192.811195,1845097137.0,,,,,,infraction,['foul'],21,72,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,106518,S. Maliy,RCB3,,,,,,,,,,1845097135.0,1.372849,['attack'],4.0,3.0,73.0,42.0,79.0,28.0,12046.0,Slovenia,4-4-2,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,regular_foul,590472.0,B. Šeško,CF,,,
1019,1845097139,5414324,2H,52,14,00:52:14.570,3266.570627,,,,,,,free_kick,"['free_kick_shot', 'opportunity', 'shot']",72,32,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,399609,A. Čerin,RCMF,,,,,,,,,,1845097139.0,0.570143,"['set_piece_attack', 'attack', 'free_kick', 'direct_free_kick']",2.0,0.0,72.0,32.0,99.0,48.0,12046.0,Slovenia,4-4-2,False,False,False,center,0.0461,,,,,,,,,,,,,,,,,,,,,,,,,right_foot,False,True,gtl,0.04608,0.2476,1845097006.0,,,,,,,,80395.0,I. Shatskiy,
1020,1845097006,5414324,2H,52,15,00:52:15.710,3267.710913,1845097139.0,,,,,,shot_against,['save'],1,52,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,80395,I. Shatskiy,GK,,,,,,,,,,1845097139.0,0.570143,"['set_piece_attack', 'attack', 'free_kick', 'direct_free_kick']",2.0,1.0,72.0,32.0,99.0,48.0,12046.0,Slovenia,4-4-2,False,False,False,center,0.0461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,1845097007,5414324,2H,52,18,00:52:18.392,3270.392955,1845097008.0,,,,,,touch,[],13,77,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,334857,M. Bystrov,RB5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,1845097008,5414324,2H,52,19,00:52:19.851,3271.851355,1845100029.0,,,,,,duel,"['ground_duel', 'loss', 'offensive_duel']",23,93,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,334857,M. Bystrov,RB5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,offensive_duel,True,False,,,False,,1845100028.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,1845100028,5414324,2H,52,19,00:52:19.851,3271.851355,1845097141.0,,,,,,duel,"['defensive_duel', 'ground_duel']",77,7,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334857.0,M. Bystrov,RB5,defensive_duel,,,True,True,False,,1845097008.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,1845097141,5414324,2H,52,20,00:52:20.661,3272.66106,1845097012.0,,,,,,duel,"['ground_duel', 'loss', 'offensive_duel']",74,10,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,590472,B. Šeško,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,offensive_duel,False,False,,,False,,1845100029.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,1845100029,5414324,2H,52,20,00:52:20.661,3272.66106,1845097012.0,,,,,,duel,"['defensive_duel', 'ground_duel']",26,90,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590472.0,B. Šeško,CF,defensive_duel,,,True,True,False,,1845097141.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,1845097012,5414324,2H,52,21,00:52:21.882,3273.882495,1845097013.0,,,,,,touch,[],25,97,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,352114,R. Orazov,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,1845097013,5414324,2H,52,23,00:52:23.633,3275.633837,1845097016.0,,,,,,duel,"['dribble', 'ground_duel', 'offensive_duel']",37,96,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,352114,R. Orazov,CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85466.0,E. Janža,LB,dribble,True,False,,,True,left,1845097142.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,1845097142,5414324,2H,52,23,00:52:23.805,3275.805984,1845097144.0,,,,,,duel,"['defensive_duel', 'dribbled_past_attempt', 'ground_duel', 'sliding_tackle']",63,4,12046,Slovenia,4-4-2,11049,Kazakhstan,5-3-2,85466,E. Janža,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352114.0,R. Orazov,CF,defensive_duel,,,True,False,True,right,1845097013.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,1845097016,5414324,2H,52,25,00:52:25.445,3277.445756,1845097148.0,,,,,,duel,"['foul_suffered', 'loose_ball_duel']",29,97,11049,Kazakhstan,5-3-2,12046,Slovenia,4-4-2,334857,M. Bystrov,RB5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
