,id,matchId,matchPeriod,minute,second,matchTimestamp,videoTimestamp,relatedEventId,shot,groundDuel,aerialDuel,infraction,carry,type.primary,type.secondary,location.x,location.y,team.id,team.name,team.formation,opponentTeam.id,opponentTeam.name,opponentTeam.formation,player.id,player.name,player.position,pass.accurate,pass.angle,pass.height,pass.length,pass.recipient.id,pass.recipient.name,pass.recipient.position,pass.endLocation.x,pass.endLocation.y,possession.id,possession.duration,possession.types,possession.eventsNumber,possession.eventIndex,possession.startLocation.x,possession.startLocation.y,possession.endLocation.x,possession.endLocation.y,possession.team.id,possession.team.name,possession.team.formation,possession.attack.withShot,possession.attack.withShotOnGoal,possession.attack.withGoal,possession.attack.flank,possession.attack.xg,pass,aerialDuel.opponent.id,aerialDuel.opponent.name,aerialDuel.opponent.position,aerialDuel.opponent.height,aerialDuel.firstTouch,aerialDuel.height,aerialDuel.relatedDuelId,infraction.yellowCard,infraction.redCard,infraction.type,infraction.opponent.id,infraction.opponent.name,infraction.opponent.position,shot.bodyPart,shot.isGoal,shot.onTarget,shot.goalZone,shot.xg,shot.postShotXg,shot.goalkeeperActionId,shot.goalkeeper.id,shot.goalkeeper.name,possession.attack,groundDuel.opponent.id,groundDuel.opponent.name,groundDuel.opponent.position,groundDuel.duelType,groundDuel.keptPossession,groundDuel.progressedWithBall,groundDuel.stoppedProgress,groundDuel.recoveredPossession,groundDuel.takeOn,groundDuel.side,groundDuel.relatedDuelId,possession,shot.goalkeeper,location,carry.progression,carry.endLocation.x,carry.endLocation.y,infraction.opponent
779,1615273865,5414103,2H,48,19,00:48:19.700,3096.700731,,,,,,,pass,"['cross', 'cross_blocked']",92.0,6.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,505514,Ž. Karničnik,LB,False,83.0,blocked,64.0,0.0,,,100.0,100.0,1615273863.0,3.4592785,"['attack', 'throw_in']",4.0,2.0,95.0,0.0,90.0,17.0,12046.0,Slovenia,4-4-2,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,1615273062,5414103,2H,48,20,00:48:20.898,3097.898318,1615273063.0,,,,,,interception,[],10.0,83.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,80626,A. Darabayev,LCMF,,,,,,,,,,1615273863.0,3.4592785,"['attack', 'throw_in']",4.0,3.0,95.0,0.0,90.0,17.0,12046.0,Slovenia,4-4-2,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,1615273063,5414103,2H,48,39,00:48:39.783,3116.783675,,,,,,,game_interruption,['ball_out'],0.0,65.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,1615273866,5414103,2H,48,45,00:48:45.829,3122.829897,1615273867.0,,,,,,corner,[],100.0,0.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,399609,A. Čerin,RCMF,True,99.0,high,40.0,234139.0,J. Gorenc Stankovič,LCMF,94.0,58.0,1615273866.0,10.846391,"['corner', 'set_piece_attack', 'attack']",8.0,0.0,100.0,0.0,78.0,100.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,1615273064,5414103,2H,48,47,00:48:47.767,3124.767215,1615273868.0,,,,,,duel,['loose_ball_duel'],6.0,42.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,80909,M. Gabyshev,RB5,,,,,,,,,,1615273866.0,10.846391,"['corner', 'set_piece_attack', 'attack']",8.0,1.0,100.0,0.0,78.0,100.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,1615273867,5414103,2H,48,47,00:48:47.767,3124.767215,1615273868.0,,,,,,duel,['loose_ball_duel'],94.0,58.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,234139,J. Gorenc Stankovič,LCMF,,,,,,,,,,1615273866.0,10.846391,"['corner', 'set_piece_attack', 'attack']",8.0,2.0,100.0,0.0,78.0,100.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,1615273868,5414103,2H,48,50,00:48:50.115,3127.115767,1615273065.0,,,,,,pass,"['loss', 'short_or_medium_pass', 'touch_in_box']",95.0,72.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,137238,M. Zajc,RW,False,-63.0,,2.0,80626.0,A. Darabayev,RCMF,96.0,69.0,1615273866.0,10.846391,"['corner', 'set_piece_attack', 'attack']",8.0,3.0,100.0,0.0,78.0,100.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,1615273065,5414103,2H,48,51,00:48:51.057,3128.05721,1615273066.0,,,,,,interception,['recovery'],4.0,31.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,80626,A. Darabayev,LCMF,,,,,,,,,,1615273866.0,10.846391,"['corner', 'set_piece_attack', 'attack']",8.0,4.0,100.0,0.0,78.0,100.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,1615273066,5414103,2H,48,52,00:48:52.693,3129.693074,1615273869.0,,,,,,interception,['loss'],3.0,41.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,80909,M. Gabyshev,RB5,,,,,,,,,,1615273866.0,10.846391,"['corner', 'set_piece_attack', 'attack']",8.0,5.0,100.0,0.0,78.0,100.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,1615273869,5414103,2H,48,54,00:48:54.801,3131.801526,1615273067.0,,,,,,clearance,"['head_pass', 'loss']",76.0,94.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,170618,P. Stojanović,RB,,,,,,,,,,1615273866.0,10.846391,"['corner', 'set_piece_attack', 'attack']",8.0,6.0,100.0,0.0,78.0,100.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,1615273067,5414103,2H,48,58,00:48:58.551,3135.55105,,,,,,,game_interruption,['ball_out'],22.0,0.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,0,,,,,,,,,,,,1615273866.0,10.846391,"['corner', 'set_piece_attack', 'attack']",8.0,7.0,100.0,0.0,78.0,100.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,1615273068,5414103,2H,49,20,00:49:20.765,3157.765113,1615273069.0,,,,,,throw_in,[],24.0,0.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,238495,Y. Vorogovskiy,LB5,True,121.0,,6.0,80491.0,A. Tagybergen,RCMF,21.0,8.0,1615273068.0,8.92039,['throw_in'],5.0,0.0,24.0,0.0,35.0,0.0,11049.0,Kazakhstan,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,1615273069,5414103,2H,49,22,00:49:22.409,3159.409157,1615273070.0,,,,,,pass,['short_or_medium_pass'],21.0,8.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,80491,A. Tagybergen,RCMF,True,-56.0,,4.0,238495.0,Y. Vorogovskiy,LB5,23.0,3.0,1615273068.0,8.92039,['throw_in'],5.0,1.0,24.0,0.0,35.0,0.0,11049.0,Kazakhstan,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,1615273070,5414103,2H,49,23,00:49:23.634,3160.634626,1615273071.0,,,,,,pass,['short_or_medium_pass'],23.0,3.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,238495,Y. Vorogovskiy,LB5,True,76.0,,4.0,80491.0,A. Tagybergen,RCMF,24.0,9.0,1615273068.0,8.92039,['throw_in'],5.0,2.0,24.0,0.0,35.0,0.0,11049.0,Kazakhstan,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,1615273071,5414103,2H,49,25,00:49:25.169,3162.169016,1615273072.0,,,,,,pass,"['forward_pass', 'short_or_medium_pass']",24.0,9.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,80491,A. Tagybergen,RCMF,False,-27.0,,13.0,0.0,,,35.0,0.0,1615273068.0,8.92039,['throw_in'],5.0,3.0,24.0,0.0,35.0,0.0,11049.0,Kazakhstan,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,1615273072,5414103,2H,49,34,00:49:34.201,3171.20199,,,,,,,game_interruption,['ball_out'],35.0,0.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,0,,,,,,,,,,,,1615273068.0,8.92039,['throw_in'],5.0,4.0,24.0,0.0,35.0,0.0,11049.0,Kazakhstan,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,1615273870,5414103,2H,49,57,00:49:57.509,3194.50924,1615273871.0,,,,,,throw_in,[],62.0,100.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,170618,P. Stojanović,RB,True,-79.0,,15.0,590472.0,B. Šeško,CF,65.0,78.0,1615273870.0,10.539742,['throw_in'],5.0,0.0,62.0,100.0,70.0,40.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,1615273871,5414103,2H,50,1,00:50:01.223,3198.223399,1615273872.0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",65.0,78.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,590472,B. Šeško,CF,True,-135.0,,25.0,505514.0,Ž. Karničnik,LB,48.0,52.0,1615273870.0,10.539742,['throw_in'],5.0,1.0,62.0,100.0,70.0,40.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,1615273872,5414103,2H,50,3,00:50:03.719,3200.719381,1615273873.0,,,,,,touch,['carry'],48.0,52.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,505514,Ž. Karničnik,LB,,,,,,,,,,1615273870.0,10.539742,['throw_in'],5.0,2.0,62.0,100.0,70.0,40.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.64,61.0,52.0,
798,1615273873,5414103,2H,50,6,00:50:06.543,3203.54394,1615273874.0,,,,,,pass,"['forward_pass', 'pass_to_final_third', 'short_or_medium_pass']",61.0,52.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,505514,Ž. Karničnik,LB,True,-39.0,,12.0,590472.0,B. Šeško,CF,70.0,40.0,1615273870.0,10.539742,['throw_in'],5.0,3.0,62.0,100.0,70.0,40.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,1615273074,5414103,2H,50,8,00:50:08.048,3205.048982,1615273075.0,,,,,,duel,"['defensive_duel', 'dribbled_past_attempt', 'ground_duel', 'recovery', 'carry']",30.0,60.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,106518,S. Maliy,RCB3,,,,,,,,,,1615273074.0,4.123477,['transition_low'],2.0,0.0,30.0,60.0,77.0,82.0,11049.0,Kazakhstan,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590472.0,B. Šeško,CF,defensive_duel,,,True,True,True,left,1615273874.0,,,,1.484,32.0,67.0,
800,1615273874,5414103,2H,50,8,00:50:08.048,3205.048982,1615273075.0,,,,,,duel,"['dribble', 'ground_duel', 'loss', 'offensive_duel']",70.0,40.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,590472,B. Šeško,CF,,,,,,,,,,1615273870.0,10.539742,['throw_in'],5.0,4.0,62.0,100.0,70.0,40.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106518.0,S. Maliy,RCB3,dribble,False,False,,,True,right,1615273074.0,,,,,,,
801,1615273075,5414103,2H,50,10,00:50:10.303,3207.303245,1615273875.0,,,,,,pass,"['forward_pass', 'long_pass', 'loss', 'pass_to_final_third']",32.0,67.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,106518,S. Maliy,RCB3,False,12.0,,48.0,512313.0,J. Bijol,LCB,77.0,82.0,1615273074.0,4.123477,['transition_low'],2.0,1.0,30.0,60.0,77.0,82.0,11049.0,Kazakhstan,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,1615273875,5414103,2H,50,14,00:50:14.041,3211.041673,1615273876.0,,,,,,pass,"['lateral_pass', 'recovery', 'short_or_medium_pass']",23.0,18.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,512313,J. Bijol,LCB,True,125.0,,29.0,70273.0,J. Oblak,GK,7.0,53.0,1615273875.0,24.889574,['transition_low'],9.0,0.0,23.0,18.0,94.0,58.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,1615273876,5414103,2H,50,17,00:50:17.480,3214.480184,1615273877.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",7.0,53.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,70273,J. Oblak,GK,True,46.0,,33.0,170618.0,P. Stojanović,RB,29.0,88.0,1615273875.0,24.889574,['transition_low'],9.0,1.0,23.0,18.0,94.0,58.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,1615273877,5414103,2H,50,22,00:50:22.288,3219.288865,1615273878.0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",29.0,88.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,170618,P. Stojanović,RB,True,-136.0,,31.0,70273.0,J. Oblak,GK,8.0,57.0,1615273875.0,24.889574,['transition_low'],9.0,2.0,23.0,18.0,94.0,58.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,1615273878,5414103,2H,50,25,00:50:25.142,3222.142967,1615273879.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",8.0,57.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,70273,J. Oblak,GK,True,-57.0,,31.0,512313.0,J. Bijol,LCB,24.0,19.0,1615273875.0,24.889574,['transition_low'],9.0,3.0,23.0,18.0,94.0,58.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,1615273879,5414103,2H,50,27,00:50:27.712,3224.712189,1615273880.0,,,,,,pass,"['forward_pass', 'short_or_medium_pass']",24.0,19.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,512313,J. Bijol,LCB,True,-13.0,,27.0,505514.0,Ž. Karničnik,LB,49.0,11.0,1615273875.0,24.889574,['transition_low'],9.0,4.0,23.0,18.0,94.0,58.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,1615273880,5414103,2H,50,30,00:50:30.641,3227.641549,1615273881.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",49.0,11.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,505514,Ž. Karničnik,LB,True,105.0,,15.0,234139.0,J. Gorenc Stankovič,LCMF,45.0,32.0,1615273875.0,24.889574,['transition_low'],9.0,5.0,23.0,18.0,94.0,58.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,1615273881,5414103,2H,50,32,00:50:32.755,3229.755573,1615273882.0,,,,,,touch,['carry'],45.0,32.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,234139,J. Gorenc Stankovič,LCMF,,,,,,,,,,1615273875.0,24.889574,['transition_low'],9.0,6.0,23.0,18.0,94.0,58.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.523,54.0,34.0,
809,1615273882,5414103,2H,50,33,00:50:33.490,3230.490116,1615273884.0,,,,,,pass,"['deep_completion', 'forward_pass', 'long_pass', 'pass_to_final_third', 'pass_to_penalty_area', 'progressive_pass']",54.0,34.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,234139,J. Gorenc Stankovič,LCMF,True,-10.0,high,48.0,353806.0,Ž. Celar,SS,99.0,22.0,1615273875.0,24.889574,['transition_low'],9.0,7.0,23.0,18.0,94.0,58.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,1615273884,5414103,2H,50,37,00:50:37.978,3234.97854,1615273077.0,,,,,,pass,"['cross', 'lateral_pass', 'loss', 'touch_in_box']",99.0,22.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,353806,Ž. Celar,SS,False,102.0,low,25.0,334857.0,M. Bystrov,LB,94.0,58.0,1615273875.0,24.889574,['transition_low'],9.0,8.0,23.0,18.0,94.0,58.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,1615273077,5414103,2H,50,39,00:50:39.883,3236.883954,1615273079.0,,,,,,pass,"['lateral_pass', 'recovery', 'short_or_medium_pass']",6.0,42.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,334857,M. Bystrov,LCB3,True,-54.0,,34.0,238495.0,Y. Vorogovskiy,LB5,25.0,2.0,1615273077.0,6.717607,[],3.0,0.0,6.0,42.0,38.0,0.0,11049.0,Kazakhstan,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,1615273079,5414103,2H,50,44,00:50:44.612,3241.612063,1615273080.0,,,,,,pass,"['forward_pass', 'short_or_medium_pass']",25.0,2.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,238495,Y. Vorogovskiy,LB5,False,-4.0,,14.0,0.0,,,38.0,0.0,1615273077.0,6.717607,[],3.0,1.0,6.0,42.0,38.0,0.0,11049.0,Kazakhstan,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,1615273080,5414103,2H,50,48,00:50:48.591,3245.591059,,,,,,,game_interruption,['ball_out'],38.0,0.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,0,,,,,,,,,,,,1615273077.0,6.717607,[],3.0,2.0,6.0,42.0,38.0,0.0,11049.0,Kazakhstan,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,1615273885,5414103,2H,50,50,00:50:50.096,3247.096718,1615273886.0,,,,,,throw_in,[],55.0,100.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,399609,A. Čerin,RCMF,True,-145.0,,19.0,477871.0,D. Brekalo,RCB,40.0,84.0,1615273885.0,8.907538,['throw_in'],4.0,0.0,55.0,100.0,73.0,93.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,1615273886,5414103,2H,50,53,00:50:53.231,3250.231075,1615273887.0,,,,,,pass,"['forward_pass', 'short_or_medium_pass']",40.0,84.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,477871,D. Brekalo,RCB,True,18.0,,19.0,137238.0,M. Zajc,RW,57.0,92.0,1615273885.0,8.907538,['throw_in'],4.0,1.0,55.0,100.0,73.0,93.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,1615273887,5414103,2H,50,54,00:50:54.207,3251.207622,1615273888.0,,,,,,touch,"['progressive_run', 'carry']",57.0,92.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,137238,M. Zajc,RW,,,,,,,,,,1615273885.0,8.907538,['throw_in'],4.0,2.0,55.0,100.0,73.0,93.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7,73.0,93.0,
817,1615273888,5414103,2H,50,59,00:50:59.004,3256.004256,1615273081.0,,,,,,duel,"['dribble', 'ground_duel', 'loss', 'offensive_duel']",73.0,93.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,137238,M. Zajc,RW,,,,,,,,,,1615273885.0,8.907538,['throw_in'],4.0,3.0,55.0,100.0,73.0,93.0,12046.0,Slovenia,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,dribble,False,False,,,True,right,1615274640.0,,,,,,,
818,1615274640,5414103,2H,50,59,00:50:59.004,3256.004256,1615273081.0,,,,,,duel,"['defensive_duel', 'dribbled_past_attempt', 'ground_duel']",27.0,7.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,0,,,,,,,,,,,,1615274640.0,7.3145325,['transition_low'],5.0,0.0,27.0,7.0,61.0,12.0,11049.0,Kazakhstan,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137238.0,M. Zajc,RW,defensive_duel,,,True,True,True,left,1615273888.0,,,,,,,
819,1615273081,5414103,2H,51,1,00:51:01.163,3258.163791,1615273083.0,,,,,,pass,"['forward_pass', 'short_or_medium_pass']",22.0,5.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,334857,M. Bystrov,LCB3,True,-10.0,,11.0,238495.0,Y. Vorogovskiy,LB5,32.0,2.0,1615274640.0,7.3145325,['transition_low'],5.0,1.0,27.0,7.0,61.0,12.0,11049.0,Kazakhstan,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,1615273083,5414103,2H,51,2,00:51:02.119,3259.119079,1615273085.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",32.0,2.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,238495,Y. Vorogovskiy,LB5,True,90.0,,17.0,80626.0,A. Darabayev,LCMF,32.0,27.0,1615274640.0,7.3145325,['transition_low'],5.0,2.0,27.0,7.0,61.0,12.0,11049.0,Kazakhstan,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,1615273085,5414103,2H,51,4,00:51:04.836,3261.836399,1615273087.0,,,,,,pass,"['forward_pass', 'short_or_medium_pass']",32.0,27.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,80626,A. Darabayev,LCMF,True,-4.0,,15.0,136788.0,A. Aymbetov,CF,46.0,25.0,1615274640.0,7.3145325,['transition_low'],5.0,3.0,27.0,7.0,61.0,12.0,11049.0,Kazakhstan,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,1615273087,5414103,2H,51,5,00:51:05.552,3262.552158,1615273889.0,,,,,,pass,"['forward_pass', 'loss', 'short_or_medium_pass']",46.0,25.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,136788,A. Aymbetov,CF,False,-29.0,,18.0,477871.0,D. Brekalo,RCB,61.0,12.0,1615274640.0,7.3145325,['transition_low'],5.0,4.0,27.0,7.0,61.0,12.0,11049.0,Kazakhstan,5-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,1615273889,5414103,2H,51,7,00:51:07.085,3264.085419,1615273890.0,,,,,,pass,"['forward_pass', 'recovery', 'short_or_medium_pass']",39.0,88.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,477871,D. Brekalo,RCB,True,9.0,,18.0,170618.0,P. Stojanović,RB,56.0,92.0,1615273889.0,13.321724,"['attack', 'transition_medium']",7.0,0.0,39.0,88.0,74.0,38.0,12046.0,Slovenia,4-4-2,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,1615273890,5414103,2H,51,7,00:51:07.744,3264.74448,1615273891.0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",56.0,92.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,170618,P. Stojanović,RB,True,-155.0,,21.0,477871.0,D. Brekalo,RCB,38.0,79.0,1615273889.0,13.321724,"['attack', 'transition_medium']",7.0,1.0,39.0,88.0,74.0,38.0,12046.0,Slovenia,4-4-2,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,1615273891,5414103,2H,51,10,00:51:10.339,3267.339094,1615273892.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",38.0,79.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,477871,D. Brekalo,RCB,True,-90.0,,26.0,512313.0,J. Bijol,LCB,38.0,41.0,1615273889.0,13.321724,"['attack', 'transition_medium']",7.0,2.0,39.0,88.0,74.0,38.0,12046.0,Slovenia,4-4-2,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,1615273892,5414103,2H,51,12,00:51:12.990,3269.990818,1615273893.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",38.0,41.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,512313,J. Bijol,LCB,True,-46.0,,29.0,505514.0,Ž. Karničnik,LB,57.0,10.0,1615273889.0,13.321724,"['attack', 'transition_medium']",7.0,3.0,39.0,88.0,74.0,38.0,12046.0,Slovenia,4-4-2,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,1615273893,5414103,2H,51,14,00:51:14.711,3271.711873,1615273894.0,,,,,,touch,"['progressive_run', 'carry']",57.0,10.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,505514,Ž. Karničnik,LB,,,,,,,,,,1615273889.0,13.321724,"['attack', 'transition_medium']",7.0,4.0,39.0,88.0,74.0,38.0,12046.0,Slovenia,4-4-2,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.63,71.0,31.0,
828,1615273894,5414103,2H,51,19,00:51:19.717,3276.717763,1615273895.0,,,,,,pass,['short_or_medium_pass'],71.0,31.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,505514,Ž. Karničnik,LB,True,59.0,,6.0,353806.0,Ž. Celar,SS,74.0,38.0,1615273889.0,13.321724,"['attack', 'transition_medium']",7.0,5.0,39.0,88.0,74.0,38.0,12046.0,Slovenia,4-4-2,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
